date,location,confirmed,recoveries,deaths,daily_confirmed,daily_recoveries,daily_deaths
2020-04-21,Chandigarh,26,13,0,0,0,0
2020-04-21,Chhattisgarh,36,25,0,0,0,0
2020-04-21,Delhi,2081,431,47,78,141,2
2020-04-21,Goa,7,7,0,0,0,0
2020-04-21,Gujarat,2066,131,77,215,25,10
2020-04-21,Haryana,254,127,3,21,40,0
2020-04-21,Himachal Pradesh,39,16,1,0,0,0
2020-04-21,Jammu and Kashmir,368,71,5,18,15,0
2020-04-21,Jharkhand,46,0,2,4,0,0
2020-04-21,Karnataka,415,114,17,20,3,1
2020-04-21,Kerala,408,291,3,6,21,0
2020-04-21,Ladakh,18,14,0,0,0,0
2020-04-21,Madhya Pradesh,1540,127,76,55,0,2
2020-04-21,Maharashtra,4669,572,232,466,65,9
2020-04-21,Manipur,2,2,0,0,0,0
2020-04-21,Meghalaya,11,0,1,0,0,0
2020-04-21,Mizoram,1,0,0,0,0,0
2020-04-21,Nagaland,0,0,0,0,0,0
2020-04-21,Odisha,74,24,1,6,0,0
2020-04-21,Puducherry,7,3,0,0,0,0
2020-04-21,Punjab,245,39,16,26,8,0
2020-04-21,Rajasthan,1576,205,25,98,22,11
2020-04-21,Tamil Nadu,1520,457,17,43,46,2
2020-04-21,Telengana,919,190,23,46,0,2
2020-04-21,Tripura,2,1,0,0,0,0
2020-04-21,Uttarakhand,46,18,0,2,7,0
2020-04-21,Uttar Pradesh,1294,140,20,118,11,3
2020-04-21,West Bengal,392,73,12,53,7,0
2020-04-22,Andaman and Nicobar Islands,17,11,0,1,0,0
2020-04-22,Andhra Pradesh,813,120,24,56,24,2
2020-04-22,Arunachal Pradesh,1,1,0,0,0,0
2020-04-22,Assam,35,19,1,0,0,0
2020-04-22,Bihar,126,46,2,12,4,0
2020-04-22,Chandigarh,27,14,0,1,1,0
2020-04-22,Chhattisgarh,36,26,0,0,1,0
2020-04-22,Delhi,2156,611,47,75,180,0
2020-04-22,Goa,7,7,0,0,0,0
2020-04-22,Gujarat,2272,144,95,206,13,18
2020-04-22,Haryana,254,127,3,0,0,0
2020-04-22,Himachal Pradesh,39,16,1,0,0,0
2020-04-22,Jammu and Kashmir,380,81,5,12,10,0
2020-04-22,Jharkhand,45,0,3,-1,0,1
2020-04-22,Karnataka,425,129,17,10,15,0
2020-04-22,Kerala,427,323,3,19,32,0
2020-04-22,Ladakh,18,14,0,0,0,0
2020-04-22,Madhya Pradesh,1592,148,80,52,21,4
2020-04-22,Maharashtra,5221,722,251,552,150,19
2020-04-22,Manipur,2,2,0,0,0,0
2020-04-22,Meghalaya,12,0,1,1,0,0
2020-04-22,Mizoram,1,0,0,0,0,0
2020-04-22,Odisha,82,30,1,8,6,0
2020-04-22,Puducherry,7,3,0,0,0,0
2020-04-22,Punjab,251,49,16,6,10,0
2020-04-22,Rajasthan,1801,230,25,225,25,0
2020-04-22,Tamil Nadu,1596,635,18,76,178,1
2020-04-22,Telengana,945,194,23,26,4,0
2020-04-22,Tripura,2,1,0,0,0,0
2020-04-22,Uttarakhand,46,19,0,0,1,0
2020-04-22,Uttar Pradesh,1412,165,21,118,25,1
2020-04-22,West Bengal,423,73,15,31,0,3
2020-04-23,Andaman and Nicobar Islands,18,11,0,1,0,0
2020-04-23,Andhra Pradesh,895,141,27,82,21,3
2020-04-23,Arunachal Pradesh,1,1,0,0,0,0
2020-04-23,Assam,35,19,1,0,0,0
2020-04-23,Bihar,148,46,2,22,0,0
2020-04-23,Chandigarh,27,14,0,0,0,0
2020-04-23,Chhattisgarh,36,28,0,0,2,0
2020-04-23,Delhi,2248,724,48,92,113,1
2020-04-23,Goa,7,7,0,0,0,0
2020-04-23,Gujarat,2407,179,103,135,35,8
2020-04-23,Haryana,262,140,3,8,13,0
2020-04-23,Himachal Pradesh,40,18,1,1,2,0
2020-04-23,Jammu and Kashmir,407,92,5,27,11,0
2020-04-23,Jharkhand,49,8,3,4,8,0
2020-04-23,Karnataka,443,141,17,18,12,0
2020-04-23,Kerala,438,324,3,11,1,0
2020-04-23,Ladakh,18,14,0,0,0,0
2020-04-23,Madhya Pradesh,1695,148,81,103,0,1
2020-04-23,Maharashtra,5652,789,269,431,67,18
2020-04-23,Manipur,2,2,0,0,0,0
2020-04-23,Meghalaya,12,0,1,0,0,0
2020-04-23,Mizoram,1,0,0,0,0,0
2020-04-23,Odisha,83,32,1,1,2,0
2020-04-23,Puducherry,7,3,0,0,0,0
2020-04-23,Punjab,277,65,16,26,16,0
2020-04-23,Rajasthan,1890,230,27,89,0,2
2020-04-23,Tamil Nadu,1629,662,18,33,27,0
2020-04-23,Telengana,960,197,24,15,3,1
2020-04-23,Tripura,2,1,0,0,0,0
2020-04-23,Uttarakhand,46,23,0,0,4,0
2020-04-23,Uttar Pradesh,1509,187,21,97,22,0
2020-04-23,West Bengal,456,79,15,33,6,0
2020-04-24,Andaman and Nicobar Islands,22,11,0,4,0,0
2020-04-24,Andhra Pradesh,955,145,29,60,4,2
2020-04-24,Arunachal Pradesh,1,1,0,0,0,0
2020-04-24,Assam,36,19,1,1,0,0
2020-04-24,Bihar,176,46,2,28,0,0
2020-04-24,Chandigarh,27,14,0,0,0,0
2020-04-24,Chhattisgarh,36,28,0,0,0,0
2020-04-24,Delhi,2376,808,50,128,84,2
2020-04-24,Goa,7,7,0,0,0,0
2020-04-24,Gujarat,2624,258,112,217,79,9
2020-04-24,Haryana,272,156,3,10,16,0
2020-04-24,Himachal Pradesh,40,18,1,0,0,0
2020-04-24,Jammu and Kashmir,427,92,5,20,0,0
2020-04-24,Jharkhand,55,8,3,6,0,0
2020-04-24,Karnataka,463,150,18,20,9,1
2020-04-24,Kerala,448,324,3,10,0,0
2020-04-24,Ladakh,18,14,0,0,0,0
2020-04-24,Madhya Pradesh,1852,203,83,157,55,2
2020-04-24,Maharashtra,6430,840,283,778,51,14
2020-04-24,Manipur,2,2,0,0,0,0
2020-04-24,Meghalaya,12,0,1,0,0,0
2020-04-24,Mizoram,1,0,0,0,0,0
2020-04-24,Odisha,90,33,1,7,1,0
2020-04-24,Puducherry,7,3,0,0,0,0
2020-04-24,Punjab,277,65,16,0,0,0
2020-04-24,Rajasthan,1964,230,27,74,0,0
2020-04-24,Tamil Nadu,1683,752,20,54,90,2
2020-04-24,Telengana,984,253,26,24,56,2
2020-04-24,Tripura,2,1,0,0,0,0
2020-04-24,Uttarakhand,47,24,0,1,1,0
2020-04-24,Uttar Pradesh,1604,206,24,95,19,3
2020-04-24,West Bengal,514,103,15,58,24,0
2020-04-25,Andaman and Nicobar Islands,27,11,0,5,0,0
2020-04-25,Andhra Pradesh,1061,171,31,106,26,2
2020-04-25,Arunachal Pradesh,1,1,0,0,0,0
2020-04-25,Assam,36,19,1,0,0,0
2020-04-25,Bihar,228,46,2,52,0,0
2020-04-25,Chandigarh,28,15,0,1,1,0
2020-04-25,Chhattisgarh,36,30,0,0,2,0
2020-04-25,Delhi,2514,857,53,138,49,3
2020-04-25,Goa,7,7,0,0,0,0
2020-04-25,Gujarat,2815,265,127,191,7,15
2020-04-25,Haryana,272,156,3,0,0,0
2020-04-25,Himachal Pradesh,40,18,1,0,0,0
2020-04-25,Jammu and Kashmir,454,109,5,27,17,0
2020-04-25,Jharkhand,59,9,3,4,1,0
2020-04-25,Karnataka,489,153,18,26,3,0
2020-04-25,Kerala,451,331,4,3,7,1
2020-04-25,Ladakh,20,14,0,2,0,0
2020-04-25,Madhya Pradesh,1952,210,92,100,7,9
2020-04-25,Maharashtra,6817,957,301,387,117,18
2020-04-25,Manipur,2,2,0,0,0,0
2020-04-25,Meghalaya,12,0,1,0,0,0
2020-04-25,Mizoram,1,0,0,0,0,0
2020-04-25,Odisha,94,33,1,4,0,0
2020-04-25,Puducherry,7,3,0,0,0,0
2020-04-25,Punjab,298,67,17,21,2,1
2020-04-25,Rajasthan,2034,230,27,70,0,0
2020-04-25,Tamil Nadu,1755,866,22,72,114,2
2020-04-25,Telengana,984,253,26,0,0,0
2020-04-25,Tripura,2,1,0,0,0,0
2020-04-25,Uttarakhand,48,25,0,1,1,0
